game_id,plate_appearance_id,pitch_number,game_date,season,game_type,pitching_team,batting_team,pitcher_id,pitcher_hand,pitcher_pitch_count_before,pitcher_days_rest,pitcher_times_through_order,pitcher_season_whiff_rate_before,pitcher_rolling_whiff_rate_before,pitcher_pitch_type_use_before,pitcher_batter_pa_before,batter_id,batter_side,batter_pa_before,batter_season_woba_before,batter_rolling_woba_before,batter_pitch_type_whiff_rate_before,batter_zone_swing_rate_before,batter_chase_rate_before,batter_contact_rate_before,expected_release_speed,expected_break_x,expected_break_z,expected_spin_rate,expected_extension,intended_plate_x,intended_plate_z,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_result_1,previous_speed_1,speed_change_from_previous,break_x_change_from_previous,break_z_change_from_previous,location_x_change_from_previous,location_z_change_from_previous,balls,strikes,outs,inning,inning_half,score_difference,runner_on_first,runner_on_second,runner_on_third,leverage_index_before,ballpark_id,park_run_factor_before,park_home_run_factor_before,park_altitude_feet,roof_state,temperature_f,wind_speed_mph,wind_direction,catcher_id,catcher_framing_rate_before,defense_alignment,defense_quality_before,pitch_name,description,release_speed,break_x,break_z,spin_rate,plate_x,plate_z,exit_velocity,plate_appearance_result,game_result
G2024-0352,PA004236,2,2024-08-02,2024,regular season,MIL,CIN,P200,left,76,5,2,0.238,0.2453,0.24,17,B105,left,117,0.298,0.2736,0.2,0.6508,0.25,0.762,85,6.8,1.8,2530,6.22,0.4212,2.0855,changeup,,,called strike,83.6248,0,0,0,0,0,0,1,1,2,top,-1,false,true,false,0.82,American Family Field,1,0.99,593,closed,80,5,out,C1,0,left shade,-0.05,curveball,ball,78.7257,8.3684,-5.5786,2631,0.7583,2.2355,,field out,win
G2024-0352,PA004236,3,2024-08-02,2024,regular season,MIL,CIN,P200,left,76,5,2,0.238,0.2453,0.24,17,B105,left,117,0.298,0.2736,0.2,0.6508,0.25,0.762,85,6.8,1.8,2530,6.22,0.4212,2.0855,curveball,changeup,,ball,78.7257,-6.2743,-1.3684,7.0786,-0.3371,-0.15,1,1,1,2,top,-1,false,true,false,0.82,American Family Field,1,0.99,593,closed,80,5,out,C1,0,left shade,-0.05,slider,swinging strike,85.9769,6.8716,1.1405,2478,0.5246,1.8662,,field out,win
G2024-0353,PA004237,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2481,0.24,0,B105,left,118,0.298,0.3034,0.2,0.6052,0.25,0.762,85,6.8,1.8,2530,6.22,0.6091,2.0188,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.4377,9.3292,5.9202,1733,-0.2592,2.1328,,field out,loss
G2024-0353,PA004237,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2481,0.24,0,B105,left,118,0.298,0.3034,0.2,0.6052,0.25,0.762,85,6.8,1.8,2530,6.22,0.6091,2.0188,changeup,,,called strike,83.4377,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,95.3695,-4.642,14.4004,2274,0.2278,3.1466,,field out,loss
G2024-0353,PA004237,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2481,0.24,0,B105,left,118,0.298,0.3034,0.2,0.6052,0.25,0.762,85,6.8,1.8,2530,6.22,0.6091,2.0188,four-seam fastball,changeup,,ball,95.3695,10.3695,11.642,-12.9004,0.3813,-1.1278,1,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,foul,84.97,7.3092,1.7754,2385,-0.0279,2.0163,,field out,loss
G2024-0353,PA004238,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2437,0.24,0,B105,left,118,0.298,0.2801,0.2,0.645,0.25,0.762,85,6.8,1.8,2530,6.22,0.4615,2.0468,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.9961,9.1651,5.7955,1784,0.4763,3.0085,,field out,loss
G2024-0353,PA004238,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2437,0.24,0,B105,left,118,0.298,0.2801,0.2,0.645,0.25,0.762,85,6.8,1.8,2530,6.22,0.4615,2.0468,changeup,,,called strike,83.9961,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.3666,7.1347,-6.9003,2668,0.6188,2.6444,,field out,loss
G2024-0353,PA004238,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2437,0.24,0,B105,left,118,0.298,0.2801,0.2,0.645,0.25,0.762,85,6.8,1.8,2530,6.22,0.4615,2.0468,curveball,changeup,,ball,78.3666,-6.6334,-0.1347,8.4003,-0.1573,-0.5976,1,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,swinging strike,85.9378,5.7757,2.0035,2525,0.799,1.8787,,field out,loss
G2024-0353,PA004239,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2471,0.24,1,B105,left,118,0.298,0.3089,0.2,0.6012,0.25,0.762,85,6.8,1.8,2530,6.22,0.3515,2.1715,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.1251,10.4322,4.2012,1816,-0.7182,2.6163,,field out,loss
G2024-0353,PA004239,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2471,0.24,1,B105,left,118,0.298,0.3089,0.2,0.6012,0.25,0.762,85,6.8,1.8,2530,6.22,0.3515,2.1715,changeup,,,called strike,83.1251,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,95.5928,-3.689,15.8997,2412,0.0413,2.6242,,field out,loss
G2024-0353,PA004239,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2471,0.24,1,B105,left,118,0.298,0.3089,0.2,0.6012,0.25,0.762,85,6.8,1.8,2530,6.22,0.3515,2.1715,four-seam fastball,changeup,,ball,95.5928,10.5928,10.689,-14.3997,0.3102,-0.4527,1,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,85.3205,7.0906,1.2216,2417,0.1148,1.9851,98,field out,loss
G2024-0353,PA004240,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2278,0.24,1,B105,left,118,0.298,0.3169,0.2,0.6503,0.25,0.762,85,6.8,1.8,2530,6.22,0.5877,2.0248,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,82.9983,9.6242,5.1921,1791,0.6224,2.6959,,field out,loss
G2024-0353,PA004240,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2278,0.24,1,B105,left,118,0.298,0.3169,0.2,0.6503,0.25,0.762,85,6.8,1.8,2530,6.22,0.5877,2.0248,changeup,,,called strike,82.9983,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.6466,8.8732,-5.2647,2581,0.8591,1.9012,,field out,loss
G2024-0353,PA004240,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,91,6,3,0.238,0.2278,0.24,1,B105,left,118,0.298,0.3169,0.2,0.6503,0.25,0.762,85,6.8,1.8,2530,6.22,0.5877,2.0248,curveball,changeup,,ball,78.6466,-6.3534,-1.8732,6.7647,-0.2714,0.1236,1,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,86.057,6.6994,2.3854,2572,0.6149,2.4804,96.4,field out,loss
G2024-0353,PA004241,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2382,0.24,15,B105,left,118,0.298,0.2858,0.2,0.6235,0.25,0.762,85,6.8,1.8,2530,6.22,0.5454,2.2685,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.4499,10.8859,5.3987,1727,0.0244,2.5804,,field out,loss
G2024-0353,PA004241,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2382,0.24,15,B105,left,118,0.298,0.2858,0.2,0.6235,0.25,0.762,85,6.8,1.8,2530,6.22,0.5454,2.2685,changeup,,,called strike,83.4499,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,95.3346,-3.445,15.4225,2332,-0.6426,3.3215,,field out,loss
G2024-0353,PA004241,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2382,0.24,15,B105,left,118,0.298,0.2858,0.2,0.6235,0.25,0.762,85,6.8,1.8,2530,6.22,0.5454,2.2685,four-seam fastball,changeup,,ball,95.3346,10.3346,10.445,-13.9225,1.188,-1.053,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,foul,84.7212,7.7435,2.0019,2552,-0.0085,2.5031,,field out,loss
G2024-0353,PA004242,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2483,0.24,15,B105,left,118,0.298,0.293,0.2,0.6539,0.25,0.762,85,6.8,1.8,2530,6.22,0.2293,1.9809,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,82.8972,10.7069,4.2649,1868,-0.5696,2.5461,,field out,loss
G2024-0353,PA004242,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2483,0.24,15,B105,left,118,0.298,0.293,0.2,0.6539,0.25,0.762,85,6.8,1.8,2530,6.22,0.2293,1.9809,changeup,,,called strike,82.8972,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.2211,8.0715,-5.5188,2614,-0.1276,1.9761,,field out,loss
G2024-0353,PA004242,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,63,6,3,0.238,0.2483,0.24,15,B105,left,118,0.298,0.293,0.2,0.6539,0.25,0.762,85,6.8,1.8,2530,6.22,0.2293,1.9809,curveball,changeup,,ball,78.2211,-6.7789,-1.0715,7.0188,0.3569,0.0048,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,84.6096,6.1816,1.7905,2529,0.2389,1.7261,92.9,field out,loss
G2024-0353,PA004243,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2352,0.24,16,B105,left,118,0.298,0.2796,0.2,0.6156,0.25,0.762,85,6.8,1.8,2530,6.22,0.3326,2.3012,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,82.159,9.5259,4.8894,1837,-0.1448,2.3799,,field out,loss
G2024-0353,PA004243,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2352,0.24,16,B105,left,118,0.298,0.2796,0.2,0.6156,0.25,0.762,85,6.8,1.8,2530,6.22,0.3326,2.3012,changeup,,,called strike,82.159,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,95.0615,-4.0327,14.6452,2309,0.4841,2.5077,,field out,loss
G2024-0353,PA004243,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2352,0.24,16,B105,left,118,0.298,0.2796,0.2,0.6156,0.25,0.762,85,6.8,1.8,2530,6.22,0.3326,2.3012,four-seam fastball,changeup,,ball,95.0615,10.0615,11.0327,-13.1452,-0.1515,-0.2065,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,84.811,6.8718,0.5081,2540,0.7135,2.2152,90,field out,loss
G2024-0353,PA004244,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2471,0.24,16,B105,left,118,0.298,0.2755,0.2,0.6099,0.25,0.762,85,6.8,1.8,2530,6.22,0.275,2.416,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,82.995,10.3794,5.4657,1822,0.0791,2.5679,,field out,loss
G2024-0353,PA004244,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2471,0.24,16,B105,left,118,0.298,0.2755,0.2,0.6099,0.25,0.762,85,6.8,1.8,2530,6.22,0.275,2.416,changeup,,,called strike,82.995,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.687,8.6805,-6.9215,2608,-0.589,2.0428,,field out,loss
G2024-0353,PA004244,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,70,6,3,0.238,0.2471,0.24,16,B105,left,118,0.298,0.2755,0.2,0.6099,0.25,0.762,85,6.8,1.8,2530,6.22,0.275,2.416,curveball,changeup,,ball,78.687,-6.313,-1.6805,8.4215,0.864,0.3732,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,foul,85.6205,6.9301,0.7016,2581,0.5451,2.0341,,field out,loss
G2024-0353,PA004245,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2396,0.24,17,B105,left,118,0.298,0.2901,0.2,0.6153,0.25,0.762,85,6.8,1.8,2530,6.22,0.3856,1.9366,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.3363,10.2472,4.7334,1852,0.457,1.8524,,field out,loss
G2024-0353,PA004245,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2396,0.24,17,B105,left,118,0.298,0.2901,0.2,0.6153,0.25,0.762,85,6.8,1.8,2530,6.22,0.3856,1.9366,changeup,,,called strike,83.3363,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,94.3036,-4.2482,14.3751,2272,-0.5952,2.056,,field out,loss
G2024-0353,PA004245,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2396,0.24,17,B105,left,118,0.298,0.2901,0.2,0.6153,0.25,0.762,85,6.8,1.8,2530,6.22,0.3856,1.9366,four-seam fastball,changeup,,ball,94.3036,9.3036,11.2482,-12.8751,0.9808,-0.1194,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,86.0728,7.0901,0.6136,2504,-0.0328,1.7616,79.5,field out,loss
G2024-0353,PA004246,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2476,0.24,17,B105,left,118,0.298,0.2975,0.2,0.6162,0.25,0.762,85,6.8,1.8,2530,6.22,0.6396,1.9915,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.3629,9.7625,4.9639,1869,-0.3466,2.2115,,field out,loss
G2024-0353,PA004246,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2476,0.24,17,B105,left,118,0.298,0.2975,0.2,0.6162,0.25,0.762,85,6.8,1.8,2530,6.22,0.6396,1.9915,changeup,,,called strike,83.3629,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.5754,7.1614,-5.0526,2727,0.5511,3.014,,field out,loss
G2024-0353,PA004246,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,77,6,3,0.238,0.2476,0.24,17,B105,left,118,0.298,0.2975,0.2,0.6162,0.25,0.762,85,6.8,1.8,2530,6.22,0.6396,1.9915,curveball,changeup,,ball,78.5754,-6.4246,-0.1614,6.5526,0.0885,-1.0225,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,swinging strike,84.854,7.8778,1.9535,2463,0.2817,2.2613,,strikeout,loss
G2024-0353,PA004247,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2394,0.24,0,B105,left,118,0.298,0.2903,0.2,0.6116,0.25,0.762,85,6.8,1.8,2530,6.22,0.1874,2.0383,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,83.3683,10.3059,4.0196,1875,-0.5063,2.9458,,field out,loss
G2024-0353,PA004247,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2394,0.24,0,B105,left,118,0.298,0.2903,0.2,0.6116,0.25,0.762,85,6.8,1.8,2530,6.22,0.1874,2.0383,changeup,,,called strike,83.3683,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,four-seam fastball,ball,95.2805,-4.4065,14.4385,2393,0.4238,3.1224,,field out,loss
G2024-0353,PA004247,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2394,0.24,0,B105,left,118,0.298,0.2903,0.2,0.6116,0.25,0.762,85,6.8,1.8,2530,6.22,0.1874,2.0383,four-seam fastball,changeup,,ball,95.2805,10.2805,11.4065,-12.9385,-0.2364,-1.0841,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,swinging strike,83.8414,7.1397,0.6874,2519,0.7959,1.7291,,strikeout,loss
G2024-0353,PA004248,1,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2332,0.24,0,B105,left,118,0.298,0.2774,0.2,0.6106,0.25,0.762,85,6.8,1.8,2530,6.22,0.6109,2.0043,,,,,,0,0,0,0,0,0,0,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,changeup,called strike,82.2181,9.3849,4.2177,1878,-0.4139,2.0277,,field out,loss
G2024-0353,PA004248,2,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2332,0.24,0,B105,left,118,0.298,0.2774,0.2,0.6106,0.25,0.762,85,6.8,1.8,2530,6.22,0.6109,2.0043,changeup,,,called strike,82.2181,0,0,0,0,0,0,1,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,curveball,ball,78.209,8.0328,-6.9816,2624,-0.6131,3.0862,,field out,loss
G2024-0353,PA004248,3,2024-09-03,2024,regular season,MIL,CIN,P200,left,84,6,3,0.238,0.2332,0.24,0,B105,left,118,0.298,0.2774,0.2,0.6106,0.25,0.762,85,6.8,1.8,2530,6.22,0.6109,2.0043,curveball,changeup,,ball,78.209,-6.791,-1.0328,8.4816,1.224,-1.0819,1,2,2,3,bottom,0,false,false,false,0.94,Busch Stadium,1.04,1.04,466,open,81,6,in,C2,0.01,left shade,-0.035,slider,hit into play,84.7692,7.0536,0.7702,2398,0.17,1.9746,77.2,field out,loss
G2024-0354,PA004249,1,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2308,0.24,1,B105,left,119,0.298,0.2786,0.2,0.619,0.25,0.762,85,6.8,1.8,2530,6.22,0.2166,2.4999,,,,,,0,0,0,0,0,0,0,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,changeup,called strike,83.3908,9.4954,4.1846,1794,0.6768,2.3016,,field out,win
G2024-0354,PA004249,2,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2308,0.24,1,B105,left,119,0.298,0.2786,0.2,0.619,0.25,0.762,85,6.8,1.8,2530,6.22,0.2166,2.4999,changeup,,,called strike,83.3908,0,0,0,0,0,0,1,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,four-seam fastball,ball,94.3348,-4.6775,14.382,2300,-0.4234,2.5732,,field out,win
G2024-0354,PA004249,3,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2308,0.24,1,B105,left,119,0.298,0.2786,0.2,0.619,0.25,0.762,85,6.8,1.8,2530,6.22,0.2166,2.4999,four-seam fastball,changeup,,ball,94.3348,9.3348,11.6775,-12.882,0.64,-0.0733,1,2,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,slider,swinging strike,85.7157,7.9,0.6822,2498,0.2596,1.7806,,strikeout,win
G2024-0354,PA004250,1,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2302,0.24,1,B105,left,119,0.298,0.3287,0.2,0.6481,0.25,0.762,85,6.8,1.8,2530,6.22,0.5997,2.2871,,,,,,0,0,0,0,0,0,0,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,changeup,called strike,83.1964,10.982,5.5824,1819,-0.3028,3.0886,,field out,win
G2024-0354,PA004250,2,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2302,0.24,1,B105,left,119,0.298,0.3287,0.2,0.6481,0.25,0.762,85,6.8,1.8,2530,6.22,0.5997,2.2871,changeup,,,called strike,83.1964,0,0,0,0,0,0,1,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,curveball,ball,79.6912,7.031,-6.8939,2734,-0.6288,2.727,,field out,win
G2024-0354,PA004250,3,2024-04-04,2024,regular season,MIL,CIN,P200,left,92,4,1,0.238,0.2302,0.24,1,B105,left,119,0.298,0.3287,0.2,0.6481,0.25,0.762,85,6.8,1.8,2530,6.22,0.5997,2.2871,curveball,changeup,,ball,79.6912,-5.3088,-0.031,8.3939,1.2285,-0.4399,1,2,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,slider,hit into play,85.5574,6.9769,1.1235,2547,0.5032,1.6416,81.2,field out,win
G2024-0354,PA004251,1,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2346,0.24,15,B105,left,119,0.298,0.3142,0.2,0.6476,0.25,0.762,85,6.8,1.8,2530,6.22,0.1614,1.8095,,,,,,0,0,0,0,0,0,0,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,changeup,called strike,82.3632,9.0997,4.7161,1711,-0.085,2.1067,,field out,win
G2024-0354,PA004251,2,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2346,0.24,15,B105,left,119,0.298,0.3142,0.2,0.6476,0.25,0.762,85,6.8,1.8,2530,6.22,0.1614,1.8095,changeup,,,called strike,82.3632,0,0,0,0,0,0,1,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,four-seam fastball,ball,95.0893,-4.1501,14.8125,2411,0.6258,2.735,,field out,win
G2024-0354,PA004251,3,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2346,0.24,15,B105,left,119,0.298,0.3142,0.2,0.6476,0.25,0.762,85,6.8,1.8,2530,6.22,0.1614,1.8095,four-seam fastball,changeup,,ball,95.0893,10.0893,11.1501,-13.3125,-0.4644,-0.9255,2,2,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,slider,hit into play,85.5109,7.2587,1.1317,2411,0.2252,2.0521,79.4,field out,win
G2024-0354,PA004252,1,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2263,0.24,15,B105,left,119,0.298,0.2831,0.2,0.6191,0.25,0.762,85,6.8,1.8,2530,6.22,0.6073,2.3513,,,,,,0,0,0,0,0,0,0,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,changeup,called strike,82.9986,10.8126,5.6811,1806,-0.2689,1.906,,field out,win
G2024-0354,PA004252,2,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2263,0.24,15,B105,left,119,0.298,0.2831,0.2,0.6191,0.25,0.762,85,6.8,1.8,2530,6.22,0.6073,2.3513,changeup,,,called strike,82.9986,0,0,0,0,0,0,1,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,curveball,ball,78.2528,7.7497,-5.7674,2563,-0.8735,2.029,,field out,win
G2024-0354,PA004252,3,2024-04-04,2024,regular season,MIL,CIN,P200,left,64,4,1,0.238,0.2263,0.24,15,B105,left,119,0.298,0.2831,0.2,0.6191,0.25,0.762,85,6.8,1.8,2530,6.22,0.6073,2.3513,curveball,changeup,,ball,78.2528,-6.7472,-0.7497,7.2674,1.4808,0.3223,2,2,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,slider,hit into play,84.8521,6.7821,0.8932,2486,0.832,2.3994,99.5,field out,win
G2024-0354,PA004253,1,2024-04-04,2024,regular season,MIL,CIN,P200,left,71,4,1,0.238,0.2272,0.24,16,B105,left,119,0.298,0.3035,0.2,0.6197,0.25,0.762,85,6.8,1.8,2530,6.22,0.1833,2.3306,,,,,,0,0,0,0,0,0,0,0,4,top,1,true,false,false,1.06,Wrigley Field,0.96,0.94,600,open,82,7,out,C3,0.02,left shade,-0.02,changeup,called strike,83.8846,9.5508,5.9678,1832,0.3496,2.2295,,field out,win
